"model","strategy","cohort","time_month","threshold","net_benefit"
"cox","external","validation",12,0.99,0.0161290322580645
"cox","refit","training",18,0.01,0.697216791187453
"cox","refit","training",18,0.02,0.694127166607733
"cox","refit","training",18,0.03,0.690973838428432
"cox","refit","training",18,0.04,0.687754815912061
"cox","refit","training",18,0.05,0.684468024500609
"cox","refit","training",18,0.06,0.681111301356999
"cox","refit","training",18,0.07,0.677682390618902
"cox","refit","training",18,0.08,0.67417893834302
"cox","refit","training",18,0.09,0.670598487116021
"cox","refit","training",18,0.1,0.666938470306199
"cox","refit","training",18,0.11,0.663196205927617
"cox","refit","training",18,0.12,0.659368890085885
"cox","refit","training",18,0.13,0.655453589971929
"cox","refit","training",18,0.14,0.651447236366952
"cox","refit","training",18,0.15,0.647346615618328
"cox","refit","training",18,0.16,0.643343844170298
"cox","refit","training",18,0.17,0.639268924810465
"cox","refit","training",18,0.18,0.63511921806953
"cox","refit","training",18,0.19,0.630891954134838
"cox","refit","training",18,0.2,0.62632850678733
"cox","refit","training",18,0.21,0.621649529127227
"cox","refit","training",18,0.22,0.618579539533646
"cox","refit","training",18,0.23,0.613357304146983
"cox","refit","training",18,0.24,0.609087066528872
"cox","refit","training",18,0.25,0.60441663786787
"cox","refit","training",18,0.26,0.599288876653355
"cox","refit","training",18,0.27,0.594774815630015
"cox","refit","training",18,0.28,0.589795062147068
"cox","refit","training",18,0.29,0.583928432613043
"cox","refit","training",18,0.3,0.575752642548617
"cox","refit","training",18,0.31,0.570390478235565
"cox","refit","training",18,0.32,0.564504220428354
"cox","refit","training",18,0.33,0.559028116431295
"cox","refit","training",18,0.34,0.554052178642324
"cox","refit","training",18,0.35,0.550168695506555
"cox","refit","training",18,0.36,0.548094822064605
"cox","refit","training",18,0.37,0.542277564182689
"cox","refit","training",18,0.38,0.537486797602227
"cox","refit","training",18,0.39,0.530602754487552
"cox","refit","training",18,0.4,0.523877874880151
"cox","refit","training",18,0.41,0.519197635001315
"cox","refit","training",18,0.42,0.514159483738711
"cox","refit","training",18,0.43,0.50586956157808
"cox","refit","training",18,0.44,0.500859569583907
"cox","refit","training",18,0.45,0.495222686863823
"cox","refit","training",18,0.46,0.494529771291439
"cox","refit","training",18,0.47,0.490333049632834
"cox","refit","training",18,0.48,0.47937922512108
"cox","refit","training",18,0.49,0.47446909078439
"cox","refit","training",18,0.5,0.469743173099125
"cox","refit","training",18,0.51,0.461122594846189
"cox","refit","training",18,0.52,0.456806986095728
"cox","refit","training",18,0.53,0.44869401901769
"cox","refit","training",18,0.54,0.435406075804945
"cox","refit","training",18,0.55,0.427954584662618
"cox","refit","training",18,0.56,0.416716998888229
"cox","refit","training",18,0.57,0.408843999336892
"cox","refit","training",18,0.58,0.396992508084185
"cox","refit","training",18,0.59,0.387278329172941
"cox","refit","training",18,0.6,0.388421446545366
"cox","refit","training",18,0.61,0.383952662367657
"cox","refit","training",18,0.62,0.382367955244097
"cox","refit","training",18,0.63,0.37730407176881
"cox","refit","training",18,0.64,0.376625910509886
"cox","refit","training",18,0.65,0.362991277504235
"cox","refit","training",18,0.66,0.35051915115821
"cox","refit","training",18,0.67,0.334855455357084
"cox","refit","training",18,0.68,0.336058339948522
"cox","refit","training",18,0.69,0.318740506177712
"cox","refit","training",18,0.7,0.310826020524888
"cox","refit","training",18,0.71,0.303817763710856
"cox","refit","training",18,0.72,0.290007722447964
"cox","refit","training",18,0.73,0.276257242682422
"cox","refit","training",18,0.74,0.254855742277173
"cox","refit","training",18,0.75,0.248896046420141
"cox","refit","training",18,0.76,0.247200557677797
"cox","refit","training",18,0.77,0.240814849851216
"cox","refit","training",18,0.78,0.236848462573175
"cox","refit","training",18,0.79,0.216434115371647
"cox","refit","training",18,0.8,0.216122481658321
"cox","refit","training",18,0.81,0.201556202128073
"cox","refit","training",18,0.82,0.182713407943823
"cox","refit","training",18,0.83,0.186369084729704
"cox","refit","training",18,0.84,0.170009382907691
"cox","refit","training",18,0.85,0.165962521825892
"cox","refit","training",18,0.86,0.14635413519556
"cox","refit","training",18,0.87,0.14862345117213
"cox","refit","training",18,0.88,0.122249673690099
"cox","refit","training",18,0.89,0.100456749365813
"cox","refit","training",18,0.9,0.0786357081820122
"cox","refit","training",18,0.91,0.0618437326467768
"cox","refit","training",18,0.92,0.0573476702508959
"cox","refit","training",18,0.93,0.0369052190768781
"cox","refit","training",18,0.94,0.0268757200460829
"cox","refit","training",18,0.95,0.0197292626728109
"cox","refit","training",18,0.96,0.0167132514662756
"cox","refit","training",18,0.97,0.0477150537634407
"cox","refit","training",18,0.98,0.0383064516129033
"cox","refit","training",18,0.99,0.0514112903225806
"cox","refit","validation",18,0.01,0.697203516647961
"cox","refit","validation",18,0.02,0.694113756613757
"cox","refit","validation",18,0.03,0.690960290187094
"cox","refit","validation",18,0.04,0.68774112654321
"cox","refit","validation",18,0.05,0.684454191033139
"cox","refit","validation",18,0.06,0.68109732072498
"cox","refit","validation",18,0.07,0.677668259657507
"cox","refit","validation",18,0.08,0.674164653784219
"cox","refit","validation",18,0.09,0.670584045584046
"cox","refit","validation",18,0.1,0.666923868312757
"cox","refit","validation",18,0.11,0.663181439866833
"cox","refit","validation",18,0.12,0.659353956228956
"cox","refit","validation",18,0.13,0.655438484461473
"cox","refit","validation",18,0.14,0.652102705909035
"cox","refit","validation",18,0.15,0.649509803921569
"cox","refit","validation",18,0.16,0.645481310803891
"cox","refit","validation",18,0.17,0.641355745562897
"cox","refit","validation",18,0.18,0.638030150082389
"cox","refit","validation",18,0.19,0.633760510358197
"cox","refit","validation",18,0.2,0.629384129640901
"cox","refit","validation",18,0.21,0.621944817126524
"cox","refit","validation",18,0.22,0.618562040675793
"cox","refit","validation",18,0.23,0.613974869859266
"cox","refit","validation",18,0.24,0.610557537220844
"cox","refit","validation",18,0.25,0.601754454314062
"cox","refit","validation",18,0.26,0.596863167515342
"cox","refit","validation",18,0.27,0.590816242537669
"cox","refit","validation",18,0.28,0.585805177805889
"cox","refit","validation",18,0.29,0.582318997410492
"cox","refit","validation",18,0.3,0.576555299539171
"cox","refit","validation",18,0.31,0.571353436185133
"cox","refit","validation",18,0.32,0.561957081422292
"cox","refit","validation",18,0.33,0.556442237668845
"cox","refit","validation",18,0.34,0.5549574259047
"cox","refit","validation",18,0.35,0.549289277122092
"cox","refit","validation",18,0.36,0.545734498436471
"cox","refit","validation",18,0.37,0.531719638304274
"cox","refit","validation",18,0.38,0.525597530493365
"cox","refit","validation",18,0.39,0.520436083293418
"cox","refit","validation",18,0.4,0.515507035003432
"cox","refit","validation",18,0.41,0.512036836703964
"cox","refit","validation",18,0.42,0.511533084808947
"cox","refit","validation",18,0.43,0.503209938498001
"cox","refit","validation",18,0.44,0.496012795098216
"cox","refit","validation",18,0.45,0.489562001343403
"cox","refit","validation",18,0.46,0.478250244379277
"cox","refit","validation",18,0.47,0.471012515653312
"cox","refit","validation",18,0.48,0.460052137867726
"cox","refit","validation",18,0.49,0.452727657748631
"cox","refit","validation",18,0.5,0.449478178368122
"cox","refit","validation",18,0.51,0.446261067893468
"cox","refit","validation",18,0.52,0.422864624311566
"cox","refit","validation",18,0.53,0.419718010366709
"cox","refit","validation",18,0.54,0.417338709677419
"cox","refit","validation",18,0.55,0.414468790153513
"cox","refit","validation",18,0.56,0.408736164979661
"cox","refit","validation",18,0.57,0.388658842342164
"cox","refit","validation",18,0.58,0.377880184331797
"cox","refit","validation",18,0.59,0.371198992068386
"cox","refit","validation",18,0.6,0.37679211469534
