name,GSM1620822,GSM1620823,GSM1620824,GSM1620819,GSM1620820,GSM1620821,GSM1620912,GSM1620913,GSM1620914,GSM1620915,GSM1620916,GSM1620917
TSPO2,5.159669,5.14082,4.764303,4.402334,4.881927,5.440728,4.955697,5.961965,5.596768,5.167262,5.129741,5.298362
SUMO4,7.72309,7.662596,7.571364,7.727286,7.645847,7.958152,5.433939,4.31683,7.450002,7.868461,7.984885,8.005903
ZNRF4,5.619429,5.745475,5.461201,5.194307,5.879938,5.737967,6.996636,7.114358,6.448857,6.279145,5.903581,6.949735
OR7E24,2.768358,2.866196,2.869704,2.440654,2.645632,2.776311,5.298602,4.740089,4.072923,3.163657,2.920981,2.972836
ABCA12,2.730893,3.15307,3.392041,2.914643,3.203047,3.05509,5.378853,7.616234,4.302564,3.206236,3.369898,4.234763
LOC647070,8.499733,7.605358,7.738271,7.922955,9.278655,8.246289,7.201869,6.758943,10.404895,8.680372,7.845622,9.031438
GTF2H2B,10.101329,9.710492,8.906048,8.492004,9.168316,8.459464,5.980222,7.965707,8.409102,8.840761,8.965503,6.644863
KIAA0509,4.168162,3.936117,3.870301,3.958297,3.945162,4.134621,3.936756,5.62775,5.000075,6.388224,3.749317,4.796989
PRPS1L1,3.140747,3.021536,3.299966,3.007759,3.123466,3.082142,4.397101,4.590823,3.151988,3.408696,3.071095,3.655638
FAM182B,5.508651,5.413535,5.358136,5.279604,5.904463,5.478539,5.549838,6.533626,7.353447,5.99088,5.514671,5.966798
WDTC1,7.069273,7.275,7.03224,7.148548,6.516982,6.760096,6.629611,7.564038,6.177935,5.854585,6.662447,6.769039
DUSP10,6.89943,6.531365,6.596363,5.539537,6.930068,6.931363,6.510063,6.637019,9.17654,6.865517,7.29175,8.174723
LA16c-381G6.1,5.722882,5.782921,5.786235,5.716501,5.451645,5.577222,6.76416,6.287567,6.232176,5.868777,5.70669,6.299299
SPINT3,2.627614,2.928509,2.877569,2.467748,2.760945,2.500378,3.214315,5.288983,2.84824,2.799707,2.461645,2.870063
ANKRD10-IT1,8.128468,7.105286,6.844862,7.374,8.479672,7.612088,7.715976,8.719977,8.541781,7.441851,7.543856,8.538865
DIRAS3,2.496674,2.49364,2.668877,2.443254,2.543197,2.681525,7.332743,3.695563,5.292283,2.880355,2.807538,2.942952
ETV2,5.701536,5.546612,7.124686,6.388029,5.682296,6.115973,6.253732,6.914511,6.486393,5.948124,5.582148,5.908579
HYMAI,5.444269,5.476403,4.703982,5.313551,5.628022,5.187874,4.549955,6.174222,5.623988,7.22136,5.893137,8.257235
RP4-621B10.8,3.671052,2.945679,3.642275,3.927772,2.925698,3.445173,5.28484,3.4422,3.285106,3.128242,2.535563,5.004958
LAMB4,4.693664,3.614361,3.867532,4.303242,5.449102,4.372249,5.75353,6.467963,6.975717,4.301894,3.951809,5.900351
PYGO1,2.860259,2.801552,2.981206,2.283678,3.068873,2.54797,6.245155,4.526374,3.554304,2.54675,2.958648,3.298855
SORCS3,2.450672,2.407723,2.71333,2.623825,2.710918,2.755131,5.441087,7.482296,3.54045,2.75099,2.920695,2.94976
KHDRBS2,5.502498,5.451821,4.224588,5.156805,6.634017,5.605279,6.909717,6.751839,7.2792,4.81756,5.677447,5.654164
ZNF492,4.872373,5.659081,4.602637,4.777947,5.502504,5.100687,7.227804,5.662966,6.76217,5.954301,5.401928,6.35176
AGPAT1,6.856469,7.633303,7.519567,7.577144,7.232288,6.973238,6.941668,4.850518,6.409715,5.651842,7.028449,7.257813
HLA-DQB2,4.314662,4.79339,4.129427,4.008804,4.80999,4.40332,5.337925,5.938769,5.677139,4.762415,4.364594,5.378152
TRA@,7.049149,7.103646,6.772851,6.827105,6.42903,6.88596,5.482055,6.325629,5.927796,5.631262,7.402795,6.723156
SCFD1,9.924878,9.99876,9.7394,9.864312,9.608922,9.83866,8.781201,8.514728,8.23591,10.262287,9.499878,7.620687
CTAGE4,6.733998,6.239488,6.22943,6.138029,6.739275,6.5866,4.802248,7.404927,6.516211,7.576234,6.802414,6.735719
MTRF1L,6.375997,6.664662,6.476182,6.764373,6.867698,6.83473,6.701392,5.62225,8.326878,7.966737,6.531237,6.536121
LOC101929272,8.312419,8.527027,7.43227,8.207795,7.542472,8.188463,6.850354,6.673637,4.018508,5.353131,6.96082,3.869289
GTF2IRD2B,6.49012,6.37306,6.404274,6.39157,7.74196,6.384997,4.645545,5.16682,7.018394,6.216394,6.243012,6.675097
ZNF780A,4.327265,5.442175,3.752154,4.232488,5.331071,2.682232,3.880924,6.142163,2.05538,4.069799,3.03777,2.600661
ACVR2B-AS1,7.048447,6.041801,5.820801,6.160897,7.139204,6.218845,7.096451,5.536279,8.4103,6.384639,6.181508,7.167308
ERV9-1,6.84803,6.620391,6.176445,6.605408,7.087969,6.626087,6.340307,7.855625,7.480166,7.009805,6.316598,7.495581
LTN1,9.379232,8.720381,9.162436,10.775028,9.443832,9.99782,6.589107,8.230824,9.225127,9.598172,9.957471,10.039171
AK021537,5.985334,5.862405,5.970417,5.376049,6.658436,5.661265,6.111936,5.742396,7.57015,6.518559,5.963321,6.38985
SPATS2L,4.399672,4.801429,4.308812,5.349482,4.243733,5.300997,3.452074,6.265089,5.404413,3.949721,2.625498,3.282147
PHF7,6.409889,5.872895,6.046309,5.601787,7.324444,5.874028,8.631079,8.347477,4.69219,6.004389,6.739285,5.315871
TSC2,5.956361,6.052505,6.262005,5.800308,6.036689,6.011857,6.671732,6.373108,7.049887,6.31282,6.053153,6.895429
LOC101926913,2.999615,2.534605,2.63871,3.083307,3.222586,2.947828,3.4093,6.725494,3.354543,2.456877,2.529618,3.17351
BRMS1,8.700089,8.758706,8.799865,9.032139,8.834042,8.63755,6.410697,7.633085,7.566735,8.49112,8.039384,8.313797
NEUROG2,4.384057,4.554798,4.442463,3.599035,3.942869,4.349523,5.293748,4.75479,4.531714,4.414504,4.112594,4.534559
LINC00675,5.095396,5.256829,5.181479,4.721605,7.236023,5.361047,8.087658,7.644244,5.189024,6.184181,4.751942,6.419626
GSDMB,7.652147,7.047302,6.444209,6.87521,4.821856,6.571708,6.613221,6.991893,6.403751,8.150086,5.896136,6.162749
EPHA5,3.8444,3.528769,4.021329,3.163372,4.208115,3.519842,8.425693,5.774555,5.589807,3.988772,3.695365,3.577641
PLXNB1,5.208876,5.156512,5.071328,5.060622,4.913835,5.425917,5.779972,5.778765,5.95612,5.622776,5.323287,5.841084
LOC440792,5.733084,5.812328,5.991525,5.646567,5.637149,5.951758,5.91632,7.687674,6.716124,6.67349,5.7415,7.078511
AL109706,4.446821,3.710833,4.129427,3.837131,4.934781,3.827459,3.616558,5.522678,4.192571,4.535352,4.08642,5.3763
KIAA1654,4.984637,5.771017,5.568913,4.967977,5.595964,5.038774,5.720869,7.538015,8.270943,5.797047,5.145496,5.51633
ASCC2,8.615445,8.784767,9.067316,8.427018,8.442363,8.961696,7.484595,6.983414,7.557269,9.31277,8.542135,7.663997
SHBG,5.873298,5.34102,5.455612,4.89283,5.739717,5.363482,6.062323,5.750203,6.167681,5.881176,5.569392,5.672845
DDX27,8.570448,8.426573,8.873193,8.370223,8.423646,8.876304,7.2189,6.799046,8.925015,9.03637,8.098616,6.635395
SPATA5L1,4.824402,4.517111,5.56476,4.090859,3.182151,4.877783,6.044464,7.914062,7.532787,3.261502,4.365739,3.225804
SEC16A,10.004846,10.206414,9.80371,9.869816,9.894454,9.826612,6.345628,5.183947,9.047204,8.414928,8.856555,7.653883
FLG,2.958275,2.56637,2.22778,2.581493,2.091158,2.047082,6.180668,5.423391,2.55511,2.222249,2.233986,2.600661
IGFALS,6.194051,5.649249,5.400583,5.71829,5.681278,5.628452,6.536209,7.14351,6.16081,6.044695,5.50359,6.56818
PHF3,8.343997,9.12262,8.762234,8.792236,8.790843,9.247068,7.182398,5.987069,7.821976,8.886354,9.077268,7.815033
DGCR11,7.048925,6.499225,7.283017,7.418641,7.831859,7.456857,7.230414,7.602656,6.817115,4.032328,7.199237,6.544954
DTX2,6.388371,6.532027,7.033747,6.512037,6.388371,6.38594,6.04078,6.282004,6.428895,5.955067,6.226176,6.464108
KCNV1,7.210275,5.873268,6.33507,6.498394,7.413525,6.299507,9.495452,6.717497,10.42989,7.161279,6.317005,7.969976
LINC00563,5.394403,4.683262,4.67117,4.946706,5.233181,5.020496,5.48219,7.887822,5.579666,5.891429,4.876824,5.817582
LOC100130741,4.390533,4.661914,4.131419,4.494306,4.235428,4.422133,5.520566,7.738106,4.638891,4.513603,4.16481,4.881585
AKAP8L,6.428234,6.636545,6.599939,6.249804,6.145815,6.613353,6.160439,5.656285,7.336665,6.647209,6.572366,7.305124
GORASP1,7.203499,7.677175,8.084571,8.080671,8.312811,7.657009,7.17936,5.187475,6.174864,6.962203,7.225484,9.270299
RBM26,3.13519,2.730363,2.983018,2.83236,2.804414,2.903384,4.190417,3.629295,3.631161,3.227712,2.768358,4.048401
RN7SKP150,4.261416,4.661914,4.693307,4.409345,4.702883,4.657635,6.499444,5.782941,5.531578,4.761386,4.804774,5.971967
LINC01136,4.767773,4.553489,4.092882,4.398372,4.674281,4.317316,4.675695,4.68862,5.660921,4.306406,4.383166,5.30166
ANKRD53,5.90835,5.324678,5.325975,5.90835,6.185059,6.097386,6.462263,5.79063,6.457536,5.783058,5.674803,6.57317
ZNF804A,2.510072,2.548409,4.586154,2.822602,2.526118,2.587605,5.276759,5.201769,2.821879,2.643468,2.563187,3.259976
TRA,5.861808,6.106047,5.962724,6.024024,5.489743,6.861708,5.720251,5.386359,4.357259,5.835444,7.028293,4.874222
OR7E2P,3.037807,2.833716,2.919964,2.894967,2.994711,2.878501,5.842522,5.669314,3.31334,3.460269,3.135469,3.447401
INSRR,5.052371,5.279577,4.913444,4.702341,5.147131,5.145556,5.293748,5.674613,5.908465,5.824494,5.141224,6.158043
IGLV4-60,4.988513,5.101532,5.041666,7.864346,5.69349,5.100973,6.030685,5.897346,6.260574,5.492609,5.59977,5.567068
HAB1,8.448121,8.388254,8.37453,8.165884,8.598497,8.387902,8.154293,8.201752,9.630507,9.358026,8.195366,8.923598
RAB40AL,3.737975,4.706074,3.815274,3.950427,3.646258,3.831292,6.472942,5.506253,4.149517,3.701712,3.856721,3.672925
CYFIP2,12.056501,12.206362,12.230339,11.98009,11.947326,12.067057,7.216656,6.504769,10.966168,10.758889,11.730631,11.489064
KIAA1751,4.641504,4.51081,4.559923,4.502179,4.885087,4.511128,5.86512,6.071348,4.941774,4.809611,4.155159,5.185296
MTMR7,3.683501,3.645177,2.951772,3.341133,3.39753,3.562043,7.532587,5.275984,3.185469,3.290582,3.022828,5.125175
MYH7B,4.949536,5.351717,5.435655,4.42914,5.074807,4.782318,5.814659,4.860308,6.039738,5.025868,4.379998,4.564698
AV8S2,7.436735,7.890929,6.665307,8.470397,7.338356,7.75817,6.124914,5.807043,5.728446,6.372369,8.5765,8.599262
TRAV8-3,7.058026,7.479332,7.185124,7.147832,6.320796,6.847574,6.058545,4.936263,6.108293,5.7421,7.138675,6.072254
RP11-496I2.2,4.606524,4.174909,3.551494,4.789972,7.554266,4.904266,6.841448,6.437847,8.917496,4.355291,4.64515,5.191428
CXorf57,4.95152,4.012266,4.751356,4.142462,4.865794,8.74288,4.710915,4.621429,3.540146,7.513608,4.260194,3.674861
SLC6A10P,4.787039,5.064071,4.530397,4.750064,4.762835,4.60349,4.79953,5.110726,5.037252,5.981311,4.940522,5.603271
NUDT7,5.131513,5.367439,5.027869,5.029739,5.436298,5.058356,7.193791,5.589709,7.178082,5.661662,4.629953,5.939751
RHCE,3.534789,3.318394,3.901468,3.527811,3.443555,3.237,7.456833,6.017348,3.721394,3.899015,3.371719,4.048436
RP11-255C15.3,4.617486,4.507669,5.161314,4.490119,5.958453,4.49737,7.301088,5.955067,6.382196,4.264491,7.157159,5.585258
ZNF835,7.916851,9.871615,7.23085,7.30196,8.277126,7.553342,3.935808,5.621084,8.902353,7.614109,7.322745,8.335356
CROCCP3,6.269784,5.992949,6.079013,5.72166,6.079573,6.083998,6.313963,6.467126,6.893322,6.531265,6.044571,6.540445
BC127192,5.29768,5.069423,5.420703,5.266629,5.11424,5.27824,5.182241,6.932921,5.624468,5.482704,5.342317,6.260947
DNAH2,4.698831,4.546583,4.697545,4.299021,5.308216,4.532365,5.610553,6.336919,5.401494,4.715536,4.524608,5.670828
GUCA1B,5.264441,5.052356,5.205715,5.141626,4.865771,5.157351,6.027427,6.539458,5.225281,5.193782,4.968685,5.243202
HERC2P3,4.848022,4.462912,4.015858,3.710312,5.001065,3.355902,5.324304,6.752928,4.80313,4.249306,6.289645,4.337259
TTC18,6.090423,6.069694,5.514397,5.487216,6.705495,6.006733,6.495818,3.436838,8.364603,6.204446,5.545019,6.084385
SIGLEC15,6.44241,5.915041,5.770704,5.983118,6.474988,6.819493,5.550838,7.799811,8.29696,4.515285,6.732725,5.994157
NCLN,9.387681,9.270596,9.15598,9.255899,8.609273,9.099846,7.204318,9.071769,7.088548,7.026215,7.257802,6.829201
SYT12,5.083687,4.769279,4.927805,5.029541,4.614407,4.919507,5.632172,9.029159,5.301128,5.366276,4.964964,5.624342
LOC101927770,8.596235,6.876259,6.661626,6.350408,8.285159,6.554349,6.911208,7.698656,9.626188,6.24684,8.205014,6.355776
RP6-91H8.1,2.98731,2.620629,2.438532,2.80088,2.875929,2.807458,3.533503,5.955067,3.28587,2.75099,2.52736,3.349258
RP11-217B7.2,4.087599,4.191269,4.564874,4.338211,4.005232,4.739121,4.757155,5.594538,4.329759,4.09423,3.664838,4.932039
UBQLN2,11.259291,11.542456,11.274134,11.364905,11.586546,11.463451,7.85871,6.387311,9.58006,10.691017,10.857233,10.295594
SSX2B,4.575769,4.347192,3.930525,4.560181,6.353696,5.43709,7.48117,6.875077,4.797417,4.456021,4.162375,4.30399
ZNF440,8.398006,7.88433,7.288797,7.621001,7.31821,7.457389,7.752165,7.444851,7.647864,6.1453,8.635101,7.395298
PTGDR,8.360947,7.05834,8.524701,8.069094,6.930068,7.265172,6.045371,5.114774,7.521275,6.451463,7.239636,7.150727
SNRNP40,8.748949,7.90101,8.03534,8.260695,8.594542,7.909777,7.411857,7.125787,6.311356,9.819643,8.582055,6.795799
RAD21L1,3.646188,3.861225,3.584368,3.251197,3.633179,3.671876,4.972392,6.075204,3.992241,4.002624,3.380887,4.916059
NPIPA5,3.750392,3.452795,3.324682,3.082677,3.556469,3.518324,4.932714,5.049549,3.925124,3.623399,3.229813,4.533259
CD72,7.560151,8.10222,7.477979,7.52677,7.352205,8.173213,5.657582,4.609374,5.422165,6.541158,7.593705,6.542118
ARFGEF2,6.791434,6.471412,7.06964,6.742564,6.717585,7.070053,6.69731,5.662966,6.514671,4.780846,6.369464,5.628749
LINC00837,5.913536,5.862405,6.471846,6.957453,5.838725,6.312657,5.960206,6.23996,8.021378,7.834955,6.213135,8.009231
MAGEC2,2.736612,2.212158,2.409219,2.24282,2.658113,3.185015,5.5738,6.210766,2.751563,2.559132,3.821086,2.820585
SPATA31A1,2.790044,2.599387,2.349688,2.139008,2.520745,2.464969,6.137033,5.567581,2.518332,2.935419,2.331702,3.035218
LINC01361,5.539148,5.007964,4.550703,4.594229,6.259881,4.317065,6.79479,5.472863,8.304517,7.305911,4.961598,5.756921
KIAA1661,3.640145,3.648875,4.079195,3.825331,3.815704,4.007544,5.527251,5.423391,4.82551,4.002486,4.224254,5.253679
IGLL3P,3.714268,4.370046,3.177398,3.151257,4.973664,4.104237,3.722967,7.765708,5.608738,3.810373,3.306252,3.913906
FAM136A,10.439646,10.765477,10.266482,10.953964,11.051473,10.735251,10.283283,6.731514,10.904534,10.945144,10.236962,10.373906
RP11-114H24.6,9.52134,9.56571,9.562501,9.709243,9.89772,9.634895,7.544119,5.921037,7.911634,9.642284,9.127508,9.258701
SMG7-AS1,4.953392,5.735072,5.366696,5.333177,5.305223,5.771045,5.905675,7.167864,6.766859,6.124796,5.651031,6.246991
SLC5A4,3.474591,3.520913,3.520808,3.020021,3.005645,3.37975,7.005416,3.644502,4.261845,4.151373,3.726047,3.6691
RPL3,5.056936,4.186748,4.605355,4.611651,4.522869,4.603258,5.738503,5.313057,6.000542,4.596593,4.504223,4.974023
GK3P,13.767195,13.78127,13.715324,13.826589,13.798347,13.854567,9.741157,10.210748,13.432316,13.485163,13.743522,13.409988
LOC100130331,5.362436,5.093933,4.855592,6.128885,5.473613,5.341342,8.38923,6.729804,5.490187,5.796965,6.913305,4.44085
HCG4B,3.506226,3.381541,4.26135,2.920421,3.238249,3.421465,6.096492,4.670521,4.21399,3.778016,3.441346,3.915924
GK-AS1,4.468085,4.472409,4.525606,3.873227,5.477465,5.085163,6.456707,6.133929,3.63025,3.596051,3.825598,4.627847
ZNF721,6.027163,5.993619,6.870178,6.463454,7.152551,5.212882,6.246347,6.858067,5.929622,4.887574,6.251925,5.596649
IGHMBP2,11.513699,11.421107,11.192523,11.226875,11.954679,11.506014,9.732138,10.077842,13.105785,11.570916,11.392312,12.290924
LOC100505534,5.540549,6.118919,6.404429,6.502322,5.783277,5.747864,5.631453,4.914341,5.522946,5.639256,5.32615,5.658705
UBXN8,2.493172,2.461986,2.641558,2.198539,2.919137,2.365517,6.08732,5.062694,3.307766,2.429878,2.459267,3.282164
HCG8,7.827656,7.725405,7.152003,7.886772,6.551971,7.537515,8.353933,6.44899,4.959626,5.375936,8.605716,4.758454
CBX2,7.603281,9.397964,7.325102,6.916599,6.680775,7.706643,5.84701,6.282497,4.72125,3.778016,7.69693,5.331865
PRAMEF12,4.026396,3.858478,4.184327,3.828296,3.85142,3.942888,5.27933,5.45577,5.066216,4.141975,4.439507,4.418411
AC005838.2,4.556354,4.48715,4.036125,4.264793,4.479514,4.19586,5.847396,6.015691,5.268769,5.480771,4.70401,5.415551
SLC39A9,4.59816,4.782234,4.437359,4.455106,4.594286,4.904374,4.572008,7.385536,4.918834,5.519199,4.859802,5.404693
ZXDB,5.996196,5.559859,5.650419,5.506276,6.000542,5.139384,5.944735,7.24619,7.735964,8.933627,6.03452,7.201999
POLE,5.689086,4.591107,4.999805,5.814752,7.209455,4.670468,6.359082,5.567579,4.51662,4.218145,4.096439,4.625888
SEMG2,6.606051,6.75267,7.075018,7.204315,6.38821,6.698508,7.299838,7.475551,6.160411,6.886914,7.014793,6.504462
ZNF280A,3.147848,3.540316,3.4207,3.885015,3.870251,3.585019,7.396461,6.26432,4.401494,3.991809,3.550444,3.71494
FAM182A,3.162776,3.090541,3.105442,2.61714,3.830805,2.973323,4.637882,5.900828,3.736645,4.305688,3.531331,3.806057
RAB3GAP2,7.138565,6.619077,6.131043,6.561317,7.913629,7.142019,7.710443,8.187518,8.917266,6.876831,6.541048,7.190612
CYP2C19,8.073979,8.618606,7.823683,7.60926,7.777618,7.775827,5.761215,7.990194,6.387905,6.959755,7.14792,7.692219
RP1-68D18.4,3.76825,3.784539,3.741391,3.702003,3.60477,3.879933,4.056921,4.113468,4.171224,4.7224,3.632744,4.675211
HBBP1,6.713257,6.084847,5.937885,5.713051,5.381638,6.68759,7.625665,6.564954,7.962645,6.262984,7.166275,5.919731
DSTNP1,3.111492,3.226047,3.387085,3.370061,2.996792,2.9705,3.457197,4.916953,4.925344,3.453284,3.296951,4.080773
ANKRD34C,9.681637,9.568953,9.570169,9.294695,9.21668,8.967913,7.106479,7.123582,8.359536,6.749558,9.308727,6.120913
FAM205B,2.833555,3.01416,3.07553,2.710122,2.745776,2.935898,3.685714,4.577561,2.490329,3.065924,4.362901,3.38174
DKFZP434C153,3.019544,3.134565,3.166461,2.788235,3.418785,3.291767,4.788863,5.724957,3.707872,4.193544,3.532235,3.793989
MCFD2P1,4.983596,5.209095,5.655692,5.910974,4.30703,5.721287,6.407491,5.445996,4.009079,4.076782,8.123231,5.243569
HTR7P1,2.369509,2.189646,2.723717,2.430039,2.306343,2.31608,4.69969,7.114358,2.545564,2.594124,2.30461,2.522855
PHLDB1,3.980501,4.360453,3.82206,4.13694,3.661173,4.137869,4.951642,6.207741,4.436249,4.60965,4.545112,4.998029
LOC145678,3.658301,4.255907,3.978522,3.901468,4.314662,4.029253,6.629231,7.085506,4.701974,4.549283,4.240616,5.267221
PP13,4.06083,3.703682,4.432603,3.251197,4.009412,3.130032,4.053628,5.259604,4.504215,3.789261,3.210106,4.030799
AC068039.4,5.196922,5.422259,5.421497,5.026053,4.524999,5.088996,8.204035,6.247668,4.837243,4.566636,4.493995,4.092545
NCKIPSD,6.074018,5.828577,5.605227,5.318185,7.028612,6.510558,5.293748,5.510547,8.293992,6.206752,5.571032,6.381154
CELSR3-AS1,4.810521,5.862405,5.154288,4.901205,5.607504,5.712021,6.507379,5.935849,6.144151,5.675089,5.361307,6.005087
SPEF1,4.163378,4.30384,3.873103,4.019194,3.703671,3.997903,3.800215,4.166421,5.090068,4.312003,3.685902,4.993258
LOC101929597,5.436777,5.400271,5.835192,5.523508,5.527505,5.584784,5.604937,5.284338,6.295729,5.996275,5.465502,6.415814
TCRA,5.411313,5.299691,5.348716,5.112442,4.993177,5.305742,5.996088,7.077494,6.151285,5.836352,5.662623,6.091531
LRRC37BP1,7.208236,8.200303,7.309165,7.343513,7.282787,8.024748,7.420822,5.266717,4.083569,6.862962,8.112493,8.307828
SBNO1,6.303257,5.144712,4.233859,3.357875,6.947434,4.145017,7.120574,5.749213,8.768198,2.990992,2.474393,4.8954
HCRP1,7.244299,8.357174,7.87757,7.07421,6.578222,7.214608,5.82277,6.256372,7.935885,7.97937,7.974801,6.999783
RPL29P7,4.487393,5.887334,5.686635,5.507984,5.711823,5.31128,5.317328,5.259604,5.197393,5.537117,7.488371,6.497661
TRDV3,6.400668,6.285645,5.972768,6.445449,6.524898,6.644558,7.970804,6.892783,6.607278,6.937268,6.405088,6.897729
HERC2P5,8.798712,8.922444,8.731719,9.381866,7.972447,9.347904,8.783665,6.337829,4.609504,6.732532,8.256154,9.174115
LINC00939,3.864842,3.571512,3.229629,3.4291,4.385751,3.809335,5.846114,6.412825,4.775473,4.065369,4.373107,4.207758
CPN2,4.048938,3.958691,4.091433,3.454636,3.756818,4.207787,4.892047,7.58116,3.914479,4.901018,4.250576,4.506234
TAF4B,2.959237,2.901426,2.988609,3.150245,2.87391,3.216431,5.523508,6.474279,3.098006,3.329202,3.092077,3.258206
SLC2A14,5.831048,5.691568,5.75353,5.998492,6.414288,5.703127,5.50588,5.931845,6.219821,6.821836,5.53319,4.822552
LPXN,8.560632,8.375848,8.770696,8.557454,8.281443,9.377146,8.331408,6.44067,11.118615,10.948398,9.963608,9.78794
GRM8,11.256325,10.984727,11.283315,11.275982,11.116248,10.918881,6.661006,6.177099,9.891677,10.790898,11.12534,10.73327
LOC100506699,3.345098,3.446478,3.032806,2.646391,3.575335,4.175834,4.969947,5.959491,5.181867,3.876201,3.180339,4.057694
TGIF2,6.006431,4.903939,5.496423,5.028909,6.202406,5.051687,3.428365,6.650488,7.188797,5.489343,5.592635,5.624772
LAMB2,9.613168,9.446076,9.673361,9.48833,9.550966,9.264375,6.875439,7.737212,9.007237,9.113569,9.538252,9.389165
MYH7,5.319227,4.874305,4.872284,4.68107,4.965376,4.977766,5.769398,6.10846,5.753251,5.499204,5.151412,4.836597
TMEM115,5.596156,5.719563,5.326465,5.417165,5.39178,5.335045,4.887017,4.898209,5.746082,6.138853,5.498509,6.457762
ZNF460,6.967021,6.97232,6.75287,7.159161,6.55436,7.062166,6.215825,6.209715,5.715116,5.877957,6.752497,6.072808
ADAM3A,5.159963,5.688295,5.777077,4.753044,5.007258,5.420392,5.818814,5.810176,5.139581,4.859115,5.406083,5.475821
CYSLTR1,3.889239,3.626254,4.24955,3.769131,4.335774,3.962871,4.26222,6.088447,4.613432,4.232661,4.407223,4.706024
GPR144,5.617375,4.576524,3.801887,4.460491,5.242858,4.425978,5.551054,7.110196,4.482116,5.245902,5.609997,4.170218
RP11-348N5.7,5.596398,5.535815,5.369657,5.376049,5.882585,5.731707,5.657937,5.798971,5.266049,6.219817,5.401647,6.562972
XRCC3,6.518722,6.00568,6.803642,6.956473,6.721915,6.827487,7.356777,5.245521,4.298915,9.51335,6.8806,6.167199
HNRNPCL1,5.958882,6.068388,6.126402,6.602457,5.548832,5.628717,5.494498,7.106256,5.33995,5.362016,5.710373,6.135197
TAOK1,3.853233,3.917713,3.556252,3.861452,4.460706,3.781792,6.883704,4.591887,4.51677,4.186913,3.643124,4.510233
OVOL3,6.909614,6.498302,6.852162,6.370822,7.541718,6.731842,6.707794,5.937604,9.175996,6.813792,7.291493,6.918189
PCDHB17,3.957077,4.251877,3.773127,3.622572,3.715572,3.846796,5.660393,6.885214,4.506207,5.062706,3.948623,4.625348
UBE2V1P9,2.921399,2.500138,2.57162,2.487734,2.808898,2.478315,4.19133,5.582613,3.556451,3.330711,2.927518,3.687985
RP11-548H18.2,7.811859,7.991888,7.802065,8.09672,8.213011,8.178271,9.200917,7.314074,8.600714,8.665264,7.911578,8.063496
RP11-69I8.2,4.717497,5.187887,5.140344,5.320434,5.391161,4.704031,3.803616,4.468883,6.602471,5.330306,5.304293,5.843574
HDAC3,7.501724,6.733272,6.754871,7.301259,8.521975,7.39293,9.169563,10.104965,10.072311,8.52552,7.328899,8.69355
CYP2A7P1,8.752722,9.003641,9.145413,9.09551,8.699482,9.151967,7.618548,5.029222,8.005805,8.437119,9.419382,7.113201
YIPF3,5.390665,5.117362,5.369418,5.089492,5.271152,5.265146,5.620385,5.7738,5.891892,5.5914,5.300116,6.045737
RPS4XP2,8.249461,8.695257,8.714716,8.937445,8.539583,7.892616,7.734089,7.222088,7.414981,7.722751,8.201477,6.959404
SEC14L3,11.877841,11.716797,11.568537,12.031075,12.156428,11.978025,9.613852,10.673712,11.798393,12.048699,12.000929,12.157327
PPP1R13B,3.269186,3.162176,3.431713,3.045027,3.610421,3.118033,3.391997,5.070275,4.403959,3.974644,3.58325,4.799548
RPS17P5,8.62552,9.251853,9.241437,8.592063,8.780377,8.576484,6.958566,7.180028,5.494127,5.532099,8.070584,10.831461
ZNF10,8.106132,7.997449,7.852309,7.923423,8.479403,8.533678,7.119113,5.976378,8.719245,8.620116,7.778557,10.219275
RNF11B,6.914312,7.654216,7.026512,7.177649,6.853405,6.70969,4.185561,4.460531,3.555399,7.08727,7.351657,5.768116
SMARCE1P2,3.613506,3.68483,4.74864,4.117058,4.734509,4.622182,7.539499,5.776952,4.234778,4.425789,3.967278,4.531121
MUC7,6.306378,6.275393,6.059477,7.056756,6.672131,6.616336,7.680035,7.897549,8.021608,6.559417,6.305575,7.285443
TAPT1,5.095536,3.786509,3.918537,3.93311,4.207259,5.337103,7.341279,4.661873,8.538837,4.272422,3.869124,4.61293
TSPY13P,2.699215,2.753573,3.211896,2.730571,2.407723,2.84123,3.643392,7.442135,5.102406,3.587837,3.359221,2.636693
